galleryFee,artistFee,sellerFee,sale,timestamp,galleryPerc,artistPerc,sellerPerc
0.015,0.05,0.45,0.515,1616962060,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1616984347,2.91,9.71,87.38
0.00975,0.0325,0.2925,0.33475,1617008417,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1617026229,2.91,9.71,87.38
0.01425,0.0475,0.4275,0.48924999999999996,1617045689,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1617052759,2.91,9.71,87.38
0.01386,0.0462,0.4158,0.47586,1617052934,2.91,9.71,87.38
0.097086,0.32362,2.91258,3.333286,1617116239,2.91,9.71,87.38
0.0108,0.036,0.324,0.37079999999999996,1617119686,2.91,9.71,87.38
0.036,0.12,1.08,1.2360000000000002,1617121101,2.91,9.71,87.38
0.131067,0.43689,3.93201,4.499967,1617121513,2.91,9.71,87.38
0.145632,0.48544,4.36896,5.000032,1617140089,2.91,9.71,87.38
0.063,0.21,1.89,2.163,1617174403,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1617174772,2.91,9.71,87.38
0.21,0.7,6.3,7.21,1617179605,2.91,9.71,87.38
0.028836,0.09612,0.86508,0.9900359999999999,1617190689,2.91,9.71,87.38
0.105,0.35,3.15,3.605,1617215485,2.91,9.71,87.38
0.0135,0.045,0.405,0.4635,1617280230,2.91,9.71,87.38
0.00873,0.0291,0.2619,0.29973000000000005,1617293818,2.91,9.71,87.38
0.0075,0.025,0.225,0.2575,1617317682,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1617324587,2.91,9.71,87.38
0.021,0.07,0.63,0.7210000000000001,1617348699,2.91,9.71,87.38
1.2,4.0,36.0,41.2,1617360291,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1617400107,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1617408391,2.91,9.71,87.38
0.045,0.15,1.35,1.545,1617444930,2.91,9.71,87.38
0.33,1.1,9.9,11.33,1617567056,2.91,9.71,87.38
0.145632,0.48544,4.36896,5.000032,1617570893,2.91,9.71,87.38
0.09,0.3,2.7,3.09,1617625644,2.91,9.71,87.38
0.008301,0.02767,0.24903,0.28500099999999995,1617629081,2.91,9.71,87.38
0.0597,0.199,1.791,2.0497,1617735317,2.91,9.71,87.38
0.029127,0.09709,0.87381,1.000027,1617772041,2.91,9.71,87.38
0.015,0.05,0.45,0.515,1617784064,2.91,9.71,87.38
0.01575,0.0525,0.4725,0.54075,1617789960,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1617799801,2.91,9.71,87.38
0.097086,0.32362,2.91258,3.333286,1617814852,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1617902143,2.91,9.71,87.38
0.039,0.13,1.17,1.339,1617976326,2.91,9.71,87.38
0.0045,0.015,0.135,0.15450000000000003,1618004263,2.91,9.71,87.38
0.0063,0.021,0.189,0.2163,1618289057,2.91,9.71,87.38
0.06,0.2,1.8,2.06,1618293802,2.91,9.71,87.38
0.011355,0.03785,0.34065,0.389855,1618521907,2.91,9.71,87.38
0.011631,0.03877,0.34893,0.399331,1618572787,2.91,9.71,87.38
0.0165,0.055,0.495,0.5665,1618863569,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1618909616,2.91,9.71,87.38
0.12,0.4,3.6,4.12,1618935049,2.91,9.71,87.38
0.01656,0.0552,0.4968,0.5685600000000001,1618935963,2.91,9.71,87.38
0.010923,0.03641,0.32769,0.375023,1619202691,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1619433828,2.91,9.71,87.38
0.3,1.0,9.0,10.3,1620091795,2.91,9.71,87.38
0.012,0.04,0.36,0.412,1620263759,2.91,9.71,87.38
0.003,0.01,0.09,0.103,1620475823,2.91,9.71,87.38
0.009,0.03,0.27,0.30900000000000005,1620788738,2.91,9.71,87.38
0.03,0.1,0.9,1.03,1620987022,2.91,9.71,87.38
0.0543,0.181,1.5747,1.81,1525116651,3.0,10.0,87.0
0.001276677234717109,0.004255590782390365,0.037023639806796176,0.04255590782390365,1531241387,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1531241683,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1532097142,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1532250666,3.0,10.0,87.0
0.0555,0.185,1.6095,1.8499999999999999,1536181564,3.0,10.0,87.0
0.018,0.06,0.522,0.6,1536633266,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1537870599,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1538631235,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1539391037,3.0,10.0,87.0
0.12,0.4,3.48,4.0,1540486486,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1540683690,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1540730511,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1541171117,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542583199,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542589910,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542594931,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542598295,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1542888081,3.0,10.0,87.0
3.003e-05,0.0001001,0.00087087,0.0010010000000000002,1542955339,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542958082,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542962843,3.0,10.0,87.0
3e-05,0.0001,0.00087,0.001,1542982703,3.0,10.0,87.0
0.0447,0.149,1.2963,1.49,1543144805,3.0,10.0,87.0
0.01665,0.0555,0.48285,0.555,1543325579,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1543594407,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1543722440,3.0,10.0,87.0
0.0165,0.055,0.4785,0.55,1544134145,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1544209162,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1545078765,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1546543502,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1546552843,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1546557715,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1546576873,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1546684388,3.0,10.0,87.0
0.045,0.15,1.305,1.5,1546941127,3.0,10.0,87.0
0.0006,0.002,0.0174,0.019999999999999997,1546986755,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1547825401,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1548484541,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1548492266,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1548507007,3.0,10.0,87.0
0.021,0.07,0.609,0.7,1548513976,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1548532250,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1548541331,3.0,10.0,87.0
0.0024,0.008,0.0696,0.07999999999999999,1548706684,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1549189474,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1549225744,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1549294887,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1549585543,3.0,10.0,87.0
0.0195,0.065,0.5655,0.65,1549647358,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1549881692,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1550008225,3.0,10.0,87.0
0.0051,0.017,0.1479,0.17,1550146333,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1550406173,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1550406504,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1550432588,3.0,10.0,87.0
0.021,0.07,0.609,0.7,1550516239,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1550768958,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1551721790,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1551872690,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1551898401,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1551898486,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1551972275,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1552008620,3.0,10.0,87.0
0.018,0.06,0.522,0.6,1552008653,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1552476036,3.0,10.0,87.0
0.027,0.09,0.783,0.9,1552756078,3.0,10.0,87.0
0.0375,0.125,1.0875,1.25,1552854633,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1553207663,3.0,10.0,87.0
0.0015,0.005,0.0435,0.049999999999999996,1553276011,3.0,10.0,87.0
0.0135,0.045,0.3915,0.45,1554288688,3.0,10.0,87.0
0.0114,0.038,0.3306,0.38,1555160539,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1555428540,3.0,10.0,87.0
0.00045,0.0015,0.01305,0.015000000000000001,1555689260,3.0,10.0,87.0
0.0021,0.007,0.0609,0.07,1555762606,3.0,10.0,87.0
0.0006,0.002,0.0174,0.019999999999999997,1556043753,3.0,10.0,87.0
0.0015,0.005,0.0435,0.049999999999999996,1556049740,3.0,10.0,87.0
0.0006,0.002,0.0174,0.019999999999999997,1556049871,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1556052676,3.0,10.0,87.0
0.0036,0.012,0.1044,0.12000000000000001,1556229533,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1556741448,3.0,10.0,87.0
0.0195,0.065,0.5655,0.65,1557460998,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1557495233,3.0,10.0,87.0
0.0165,0.055,0.4785,0.55,1558029527,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1558608071,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1558729543,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1558729543,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558765146,3.0,10.0,87.0
0.0033,0.011,0.0957,0.10999999999999999,1558765155,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1558765184,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558765270,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1558844799,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558854890,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558854919,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1558854945,3.0,10.0,87.0
0.00222,0.0074,0.06438,0.07400000000000001,1558912111,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558912139,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558912139,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1558912139,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558912166,3.0,10.0,87.0
0.00225,0.0075,0.06525,0.075,1558912166,3.0,10.0,87.0
0.0012,0.004,0.0348,0.039999999999999994,1558912183,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1558912183,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1558912200,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1558912200,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1558912704,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1558937360,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1558956044,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1558968238,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1559064350,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1559575461,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1559582978,3.0,10.0,87.0
0.0111,0.037,0.3219,0.37,1559628195,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1560205583,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1561068589,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1561988174,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1561989403,3.0,10.0,87.0
0.0003,0.001,0.0087,0.009999999999999998,1562438202,3.0,10.0,87.0
0.0039,0.013,0.1131,0.13,1564682475,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1564770446,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1564883368,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1564967892,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1564970897,3.0,10.0,87.0
0.002394,0.00798,0.069426,0.0798,1565451818,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1565465824,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1565465923,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1565467820,3.0,10.0,87.0
0.0006,0.002,0.0174,0.019999999999999997,1565537438,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1566015240,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1566486300,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1566507779,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1566735568,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1566838018,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1566922711,3.0,10.0,87.0
0.00297,0.0099,0.08613,0.099,1566959589,3.0,10.0,87.0
0.036,0.12,1.044,1.2,1567063602,3.0,10.0,87.0
0.0036,0.012,0.1044,0.12000000000000001,1567099575,3.0,10.0,87.0
0.0012,0.004,0.0348,0.039999999999999994,1567204782,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1567634138,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1567657264,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1568645844,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1569807653,3.0,10.0,87.0
0.0003,0.001,0.0087,0.009999999999999998,1571567311,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1571782034,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1572077567,3.0,10.0,87.0
0.0024,0.008,0.0696,0.07999999999999999,1572316062,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1572476852,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1572476949,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1572551803,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1572567580,3.0,10.0,87.0
0.0255,0.085,0.7395,0.8500000000000001,1572599204,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1572725659,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1572725764,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1572725870,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1572799229,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1572887299,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1572967686,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1573063807,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1573146502,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1573225307,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1573443890,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1573543474,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1573664370,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1573697341,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1573753958,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1573774155,3.0,10.0,87.0
0.0285,0.095,0.8265,0.95,1573813766,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1573920928,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1573933294,3.0,10.0,87.0
0.0042,0.014,0.1218,0.14,1573939661,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1573940224,3.0,10.0,87.0
0.018,0.06,0.522,0.6,1573941808,3.0,10.0,87.0
0.075,0.25,2.175,2.5,1573957640,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1574025099,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1574122927,3.0,10.0,87.0
0.045,0.15,1.305,1.5,1574146443,3.0,10.0,87.0
0.069,0.23,2.001,2.3,1574273325,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1574273569,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1574286110,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1574383273,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1574383349,3.0,10.0,87.0
0.020333331,0.06777777,0.589666599,0.6777776999999999,1574444007,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1574450249,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1574464967,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1574611286,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1574612716,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1574627097,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1574716788,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1575031740,3.0,10.0,87.0
0.0426,0.142,1.2354,1.42,1575032608,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1575072720,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1575194277,3.0,10.0,87.0
0.0042,0.014,0.1218,0.14,1575281541,3.0,10.0,87.0
0.045,0.15,1.305,1.5,1575312392,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1575317817,3.0,10.0,87.0
0.12,0.4,3.48,4.0,1575352499,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1575399738,3.0,10.0,87.0
0.075,0.25,2.175,2.5,1575399751,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1575495949,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1575503406,3.0,10.0,87.0
0.0147,0.049,0.4263,0.49,1575503802,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1575526349,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1575662039,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1575662060,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1575802714,3.0,10.0,87.0
0.0399,0.133,1.1571,1.33,1575826869,3.0,10.0,87.0
0.15,0.5,4.35,5.0,1575836964,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1575920041,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1575990834,3.0,10.0,87.0
0.195,0.65,5.655,6.5,1576003320,3.0,10.0,87.0
0.033,0.11,0.957,1.1,1576077520,3.0,10.0,87.0
0.075,0.25,2.175,2.5,1576170414,3.0,10.0,87.0
0.063,0.21,1.827,2.1,1576227866,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1576374092,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1576383349,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1576391378,3.0,10.0,87.0
0.02331,0.0777,0.67599,0.777,1576392217,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1576402746,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1576436872,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1576437157,3.0,10.0,87.0
0.0525,0.175,1.5225,1.75,1576437661,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1576443388,3.0,10.0,87.0
0.021,0.07,0.609,0.7,1576485560,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1576485690,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1576502325,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1576502485,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1576570135,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1576591569,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1576607336,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1576612166,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1576618325,3.0,10.0,87.0
0.0039,0.013,0.1131,0.13,1576706479,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1576712310,3.0,10.0,87.0
0.0135,0.045,0.3915,0.45,1576727610,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1576733423,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1576764464,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1576771113,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1576771904,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1576783415,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1576783415,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1576789535,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1576789993,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1576793333,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1576793382,3.0,10.0,87.0
0.3,1.0,8.7,10.0,1576803875,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1576839464,3.0,10.0,87.0
0.15,0.5,4.35,5.0,1576874080,3.0,10.0,87.0
0.0198,0.066,0.5742,0.66,1576876028,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1576882527,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1576882527,3.0,10.0,87.0
0.045,0.15,1.305,1.5,1576904996,3.0,10.0,87.0
0.0042,0.014,0.1218,0.14,1576964821,3.0,10.0,87.0
0.0264,0.088,0.7656,0.8799999999999999,1576965121,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1576980058,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1576995998,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1576996051,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1576996078,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1576996116,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1577029162,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1577041405,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1577099200,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1577287228,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1577309178,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1577317898,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1577366884,3.0,10.0,87.0
0.0036,0.012,0.1044,0.12000000000000001,1577388789,3.0,10.0,87.0
0.024,0.08,0.696,0.7999999999999999,1577395123,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1577574341,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1577641862,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1577739384,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1577859698,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1577859698,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1577880241,3.0,10.0,87.0
0.495,1.65,14.355,16.5,1577911076,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1577942963,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1578149965,3.0,10.0,87.0
0.0105,0.035,0.3045,0.35,1578160821,3.0,10.0,87.0
0.00165,0.0055,0.04785,0.05499999999999999,1578168694,3.0,10.0,87.0
0.045,0.15,1.305,1.5,1578254605,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1578283822,3.0,10.0,87.0
0.021,0.07,0.609,0.7,1578699491,3.0,10.0,87.0
0.0108,0.036,0.3132,0.36,1578700907,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1578701565,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1578701667,3.0,10.0,87.0
0.00747,0.0249,0.21663,0.249,1578827261,3.0,10.0,87.0
2.25,7.5,65.25,75.0,1579364202,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1579587825,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1579609098,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1579659382,3.0,10.0,87.0
0.0051,0.017,0.1479,0.17,1579793164,3.0,10.0,87.0
0.3,1.0,8.7,10.0,1579805394,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1579822630,3.0,10.0,87.0
0.0162,0.054,0.4698,0.54,1579835379,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1579861047,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1580026701,3.0,10.0,87.0
0.0369,0.123,1.0701,1.23,1580058127,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1580169482,3.0,10.0,87.0
0.0051,0.017,0.1479,0.17,1580333598,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1580336128,3.0,10.0,87.0
0.0036,0.012,0.1044,0.12000000000000001,1580849352,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1580900049,3.0,10.0,87.0
0.0111,0.037,0.3219,0.37,1580958701,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1581351192,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1581388948,3.0,10.0,87.0
0.027,0.09,0.783,0.9,1581442730,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1581509083,3.0,10.0,87.0
0.03,0.1,0.87,1.0,1581614937,3.0,10.0,87.0
0.0117,0.039,0.3393,0.39,1581716937,3.0,10.0,87.0
0.2664,0.888,7.7256,8.88,1581753434,3.0,10.0,87.0
0.2997,0.999,8.6913,9.99,1581753492,3.0,10.0,87.0
0.06,0.2,1.74,2.0,1581753513,3.0,10.0,87.0
0.0165,0.055,0.4785,0.55,1581970592,3.0,10.0,87.0
0.00297,0.0099,0.08613,0.099,1581985772,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1582040566,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1582064547,3.0,10.0,87.0
0.21,0.7,6.09,7.0,1582263840,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1582322840,3.0,10.0,87.0
0.0057,0.019,0.1653,0.19,1582397786,3.0,10.0,87.0
0.00477,0.0159,0.13833,0.159,1582439087,3.0,10.0,87.0
0.015,0.05,0.435,0.5,1582774237,3.0,10.0,87.0
0.1575,0.525,4.5675,5.25,1582774349,3.0,10.0,87.0
0.0027,0.009,0.0783,0.09,1583068563,3.0,10.0,87.0
0.0225,0.075,0.6525,0.75,1583098306,3.0,10.0,87.0
0.012,0.04,0.348,0.39999999999999997,1583100228,3.0,10.0,87.0
0.1299,0.433,3.7671,4.33,1583437584,3.0,10.0,87.0
0.09,0.3,2.61,3.0,1583559248,3.0,10.0,87.0
0.003,0.01,0.087,0.09999999999999999,1583871686,3.0,10.0,87.0
0.002997,0.00999,0.086913,0.0999,1583888234,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1583993596,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1584068140,3.0,10.0,87.0
0.009,0.03,0.261,0.3,1584068267,3.0,10.0,87.0
0.006,0.02,0.174,0.19999999999999998,1584700945,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1584701775,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1584979016,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1584979038,3.0,10.0,87.0
0.0045,0.015,0.1305,0.15,1584979038,3.0,10.0,87.0
0.0075,0.025,0.2175,0.25,1584984447,3.0,10.0,87.0
0.315,1.05,9.135,10.5,1584991261,3.0,10.0,87.0
