galleryFee,artistFee,sale,timestamp,galleryPerc,artistPerc
0.3,1.7,2.0,1614256484,15.0,85.0
0.03,0.17,0.2,1614257562,15.0,85.0
0.20295,1.15005,1.353,1614259515,14.999999999999998,85.0
0.1125,0.6375,0.75,1614261089,15.0,84.99999999999999
0.09,0.51,0.6,1614262802,15.0,85.0
0.225,1.275,1.5,1614262937,15.0,84.99999999999999
0.0999,0.5661,0.666,1614262937,15.0,85.0
0.075,0.425,0.5,1614264226,15.0,85.0
0.096,0.544,0.64,1614266353,15.0,85.00000000000001
0.3,1.7,2.0,1614268510,15.0,85.0
0.0915,0.5185,0.61,1614269198,15.000000000000002,84.99999999999999
0.0825,0.4675,0.55,1614269943,14.999999999999998,85.0
0.315,1.785,2.1,1614274415,15.0,85.0
0.3,1.7,2.0,1614274573,15.0,85.0
0.99051,5.61289,6.603400000000001,1614277461,14.999999999999998,84.99999999999999
0.09,0.51,0.6,1614277750,15.0,85.0
0.168,0.952,1.1199999999999999,1614278971,15.000000000000002,85.0
0.3,1.7,2.0,1614280753,15.0,85.0
0.203625,1.153875,1.3575,1614280755,15.000000000000002,85.0
0.136125,0.771375,0.9075,1614280787,15.0,85.0
0.02001,0.11339,0.13340000000000002,1614281804,14.999999999999996,84.99999999999999
0.12435,0.70465,0.829,1614282187,15.000000000000002,85.00000000000001
0.09,0.51,0.6,1614285209,15.0,85.0
0.66,3.74,4.4,1614285348,14.999999999999998,85.0
0.075,0.425,0.5,1614285695,15.0,85.0
0.0825,0.4675,0.55,1614289223,14.999999999999998,85.0
0.50325,2.85175,3.355,1614291288,14.999999999999998,85.0
0.075,0.425,0.5,1614292754,15.0,85.0
0.0825,0.4675,0.55,1614294427,14.999999999999998,85.0
0.04539,0.25721,0.3026,1614294718,15.0,85.0
0.093,0.527,0.62,1614294777,15.000000000000002,85.0
0.03,0.17,0.2,1614295561,15.0,85.0
1.96515,11.13585,13.100999999999999,1614298498,15.0,85.00000000000001
0.14523,0.82297,0.9682,1614298655,15.0,85.0
0.15,0.85,1.0,1614298887,15.0,85.0
0.042,0.238,0.27999999999999997,1614303224,15.000000000000002,85.0
0.105,0.595,0.7,1614303237,15.000000000000002,85.0
0.1125,0.6375,0.75,1614303262,15.0,84.99999999999999
0.11007,0.62373,0.7338,1614303262,15.0,85.0
0.02832,0.16048,0.18880000000000002,1614303688,15.0,85.0
0.05775,0.32725,0.385,1614305952,15.0,85.0
0.3375,1.9125,2.25,1614308169,15.0,85.0
0.125235,0.709665,0.8349,1614310431,15.000000000000004,85.0
0.0225,0.1275,0.15,1614310436,15.0,85.0
0.075,0.425,0.5,1614311302,15.0,85.0
0.075,0.425,0.5,1614311713,15.0,85.0
0.165,0.935,1.1,1614311735,14.999999999999998,85.0
0.015,0.085,0.1,1614311980,15.0,85.0
0.075,0.425,0.5,1614317364,15.0,85.0
0.2475,1.4025,1.6500000000000001,1614318043,14.999999999999998,85.0
0.225,1.275,1.5,1614318281,15.0,84.99999999999999
0.18,1.02,1.2,1614318840,15.0,85.0
0.0219,0.1241,0.146,1614319499,15.0,85.0
0.075,0.425,0.5,1614320588,15.0,85.0
0.15,0.85,1.0,1614321788,15.0,85.0
0.75,4.25,5.0,1614323628,15.0,85.0
0.3,1.7,2.0,1614324284,15.0,85.0
0.15,0.85,1.0,1614324284,15.0,85.0
0.132015,0.748085,0.8801,1614330552,15.0,85.0
0.46332,2.62548,3.0888,1614331513,15.0,85.0
0.6,3.4,4.0,1614332506,15.0,85.0
0.05832,0.33048,0.3888,1614334717,15.0,85.00000000000001
0.046215,0.261885,0.3081,1614335899,15.000000000000002,85.0
0.2832,1.6048,1.888,1614336476,15.000000000000002,85.0
0.15,0.85,1.0,1614337275,15.0,85.0
0.075,0.425,0.5,1614338497,15.0,85.0
0.15,0.85,1.0,1614339752,15.0,85.0
0.02475,0.14025,0.165,1614341369,15.0,85.00000000000001
0.054465,0.308635,0.3631,1614345205,15.000000000000002,85.0
0.264015,1.496085,1.7601,1614350851,15.0,85.00000000000001
0.136125,0.771375,0.9075,1614352340,15.0,85.0
0.3,1.7,2.0,1614353413,15.0,85.0
0.6,3.4,4.0,1614353431,15.0,85.0
0.075,0.425,0.5,1614355258,15.0,85.0
0.3,1.7,2.0,1614357478,15.0,85.0
0.5445,3.0855,3.63,1614360125,15.0,85.0
0.33,1.87,2.2,1614360127,14.999999999999998,85.0
1.92,10.88,12.8,1614360209,15.0,85.0
0.15,0.85,1.0,1614360779,15.0,85.0
0.09,0.51,0.6,1614363196,15.0,85.0
2.46,13.94,16.4,1614363415,15.000000000000002,85.00000000000001
0.09,0.51,0.6,1614364677,15.0,85.0
0.181515,1.028585,1.2101000000000002,1614364677,15.0,85.0
0.0375,0.2125,0.25,1614364965,15.0,85.0
0.15,0.85,1.0,1614365653,15.0,85.0
0.2535,1.4365,1.6900000000000002,1614365720,15.0,85.0
0.12,0.68,0.8,1614366104,15.0,85.0
0.2475,1.4025,1.6500000000000001,1614368552,14.999999999999998,85.0
0.0375,0.2125,0.25,1614370688,15.0,85.0
0.72,4.08,4.8,1614371409,15.0,85.0
0.2925,1.6575,1.95,1614373051,15.0,85.0
0.249,1.411,1.6600000000000001,1614373118,14.999999999999998,84.99999999999999
0.1485,0.8415,0.99,1614373214,15.0,85.0
0.090765,0.514335,0.6051,1614374239,15.0,85.0
0.016515,0.093585,0.1101,1614374281,14.999999999999996,84.99999999999999
0.285,1.615,1.9,1614374528,14.999999999999998,85.0
0.135,0.765,0.9,1614375096,15.0,85.0
0.15,0.85,1.0,1614375719,15.0,85.0
0.36,2.04,2.4,1614375853,15.0,85.0
0.0225,0.1275,0.15,1614376581,15.0,85.0
0.225,1.275,1.5,1614377926,15.0,84.99999999999999
0.3,1.7,2.0,1614379634,15.0,85.0
0.045,0.255,0.3,1614381720,15.0,85.0
0.039,0.221,0.26,1614383595,15.0,85.0
0.207,1.173,1.3800000000000001,1614387501,14.999999999999998,85.0
0.01818,0.10302,0.1212,1614388753,15.0,85.0
0.3,1.7,2.0,1614390221,15.0,85.0
0.075,0.425,0.5,1614392311,15.0,85.0
0.307665,1.743435,2.0511,1614395729,15.0,85.0
0.12,0.68,0.8,1614396970,15.0,85.0
0.0675,0.3825,0.45,1614397272,15.0,85.0
0.15,0.85,1.0,1614397331,15.0,85.0
0.1125,0.6375,0.75,1614399096,15.0,84.99999999999999
0.15,0.85,1.0,1614399247,15.0,85.0
0.15,0.85,1.0,1614400375,15.0,85.0
0.15,0.85,1.0,1614403848,15.0,85.0
0.09,0.51,0.6,1614403848,15.0,85.0
0.135,0.765,0.9,1614404239,15.0,85.0
0.183,1.037,1.22,1614405095,15.000000000000002,84.99999999999999
0.099,0.561,0.66,1614410678,15.0,85.00000000000001
0.15,0.85,1.0,1614413529,15.0,85.0
0.2475,1.4025,1.6500000000000001,1614415156,14.999999999999998,85.0
0.33,1.87,2.2,1614422366,14.999999999999998,85.0
0.105,0.595,0.7,1614422589,15.000000000000002,85.0
0.12,0.68,0.8,1614422871,15.0,85.0
0.06,0.34,0.4,1614423837,15.0,85.0
0.75,4.25,5.0,1614424948,15.0,85.0
0.15,0.85,1.0,1614426130,15.0,85.0
0.102,0.578,0.6799999999999999,1614426189,15.0,85.0
0.075,0.425,0.5,1614426320,15.0,85.0
0.24,1.36,1.6,1614434887,15.0,85.0
0.060465,0.342635,0.4031,1614435018,15.0,85.0
